new_index,sentence,target,top1_prediction,top1_log_probability,top3_predictions,top3_log_probabilities
140,"两 [MASK] 寂寞  系 度 饮野 , 倾 到 无野 倾 开始 倾 魔兽 世界 为了 部落",个,人,-1.1635658740997314,"人, 个, 边","-1.1636, -1.3318, -3.6400"
141,我 参与 了 想 khuntoria 或 其中 一 [MASK]  快乐 大 本营 ?,员,个,-0.10807982087135315,"个, 项, 场","-0.1081, -4.0408, -4.5655"
142,"2 常州市 武进区 6 [MASK]  新年 打头阵 , 土地 出让 向 乡镇 蔓延 。",宗,.,-0.8451262712478638,"., 月, 、","-0.8451, -1.5217, -2.3949"
143,新手 司机 的 72 [MASK]  留 着 等 自己 买车 的 时候 能 用 的 上 。,个,，,-2.60264253616333,"，, 备, 号","-2.6026, -3.3795, -3.5496"
144,"亲爱 的 们来 听 首 歌 吧 , 一 开始 我 还 以为 是 胡 歌唱 的 确实 挺 好听 的 TVT 但是 带 不 回宫 1 的 那 [MASK]  了 听 哭 了 我 也 不 知道 为何 何晟铭佛 说",种,段,-1.8131595849990845,"段, 首, 曲","-1.8132, -1.8196, -2.1158"
145,那 人 说 我 七 年 后 会 有 一 [MASK] 大  会 吗,番,个,-0.9857094287872314,"个, 次, 场","-0.9857, -1.0357, -1.4458"
146,海鸟 跟 鱼 相爱 只 是 一 [MASK] ,场,。,-0.3674694299697876,"。, ！, ？","-0.3675, -2.4663, -3.1830"
147,"如果 没有 强大 的 有 公民 意识 的 中产 阶级 的话 , 导致 的 结果 很 可能 不 是 积极 的  而 是 一 [MASK] 暴民 治理 。",个,种,-1.0376100540161133,"种, 个, 场","-1.0376, -1.1920, -1.4251"
148,这 几 天 来 家 里 拜年 送礼 的 较 多 刚才 发现 一 [MASK]  牛 纯 牛奶 我 勒个去,箱,瓶,-1.758298397064209,"瓶, 杯, 些","-1.7583, -2.1275, -2.3778"
149,今年 照 的 第一 [MASK]  !,张,張,-0.6751194596290588,"張, 张, 次","-0.6751, -1.2867, -4.3645"
150,据说 现在 三 [MASK] 之  到手 月 收入 在 1W 到 1W5 的 家庭 幸福 指数 最高 。,口,分,-0.8484923243522644,"分, 年, 万","-0.8485, -2.3119, -3.2614"
151,"小 明 怎么 都 想 不 出来 , 一 看 答案 只 见 上面 写 的 是 一 [MASK] 害羞 的  !",匹,个,-0.26592928171157837,"个, 只, 句","-0.2659, -3.0522, -3.6085"
152,"连 他 都 这样 说 我 真的 很 伤心 , 我 不 是 没有 反省 我 也 知道 我 说话 不 经过 大脑 , 但是 竟然 没有 一 [MASK]  理解 我 , 真的 很 伤心",个,个,-0.49818018078804016,"个, 人, 方","-0.4982, -1.2086, -3.7866"
153,"喝 了 一 [MASK]  就 有 点晕 , 我 没有 这么 水货 吧 ?",杯,口,-0.8827288746833801,"口, 下, 会","-0.8827, -1.9187, -1.9540"
154,20120124 第一 [MASK] 这  地 。,记,站,-0.9242693185806274,"站, 次, 天","-0.9243, -1.1322, -2.3438"
155,"这个 问题 隔天 被 愤怒 的 斑竹 删掉 了 , 于是 有 人 建议 发贴者 如果 你 觉得 有 气 的话 , 给 斑竹 发 [MASK] AIDS  把 他 毒死",个,信,-1.4148104190826416,"信, 帖, 贴","-1.4148, -1.4619, -2.5276"
156,它 歸類 在 反 物質 Anti Matter 的 那組 照片 中從 第四 [MASK]  二 進去 。,排,十,-1.5887898206710815,"十, 頁, 第","-1.5888, -1.9292, -3.0645"
157,我 各 [MASK]  了,种,来,-3.0846269130706787,"来, 來, 去","-3.0846, -3.1507, -3.1815"
158,我 在 这里 浦东 国际 机场 1 [MASK]  出发 相当 的 奢华,号,号,-1.4188138246536255,"号, 点, 晚","-1.4188, -1.4577, -2.7353"
159,中间 要 行驶 14 [MASK]  才 能 到 北京,个,##km,-0.6088563799858093,"##km, km, 次","-0.6089, -2.9512, -3.1226"
160,"男人 , 永远 不 懂得 好好 守护 那 [MASK] 跟 自己 同 甘 共苦 的  。",个,些,-0.2505377233028412,"些, 个, 位","-0.2505, -1.5974, -5.0497"
161,"好久 没 晒 太阳 了 , 伸 [MASK] 懒  晒晒 太阳 , 好 舒服 !",个,伸,-0.34618079662323,"伸, 个, 懒","-0.3462, -2.1792, -2.2775"
162,"家 里 感觉 真 好 , 哈哈 给 大家 拜 [MASK]  ,",个,年,-0.1510193794965744,"年, 拜, 访","-0.1510, -2.2513, -4.5015"
163,一 [MASK] 没有 爱 过 的  是 没有 资格 谈论 爱 的 。,个,个,-0.06457679718732834,"个, 、, 直","-0.0646, -4.1376, -5.1221"
164,有些 人 不 用 付出 就 可以 得到 想要 的 又 有些 人 就算 付出 多 大 也 未 必 能 得到 半個小時 的 淚水 足以 我 訴出 多 年 的 委屈 謝謝媽媽 開學 一 個月 我會 做好 自己 給你 看 算是 爲了 某些 東西去 努力 爭取 一 [MASK] ,次,。,-1.2271219491958618,"。, 下, ？","-1.2271, -1.7195, -2.1057"
165,IP 地址 的 表示 方法 有 两 [MASK] 二进制 和 点 分 十  。,种,：,-0.978714644908905,"：, 个, 种","-0.9787, -1.0155, -2.6776"
166,"只要 衣服 没有 线头 没有 开裂 没有 破损 , 那么 当 男人 看到 一 [MASK] 好 身材  穿 着 它 时 , 他 永远 不 会 去 想 它 是 啥材料 啥品牌 多少 钱 做工 怎样 。",幅,个,-0.795931875705719,"个, 件, 身","-0.7959, -1.0215, -3.2695"
167,分 不 开心 的 一 [MASK] ,个,。,-0.14451439678668976,"。, ！, ？","-0.1445, -2.8719, -3.1645"
168,今日 细佬 穿 了 [MASK] 李民浩 在 城市 猎人 里面 的 类似 风衣 的  。,件,件,-0.7821953892707825,"件, 套, 个","-0.7822, -2.3193, -2.4463"
169,"左侧 从下 数 第一 和 二 [MASK]  前面 的 肌肉 一 抽 一 抽 的 疼 , 是 为啥 呢 ?",根,排,-2.6858012676239014,"排, 的, 个","-2.6858, -2.7900, -3.0169"
170,讨厌 一 [MASK]  也许 只 需要 一 瞬间,个,下,-1.4539518356323242,"下, 个, 切","-1.4540, -1.4997, -1.5172"
171,"身价 计算 报告 , 你 现在 的 身价 是 39 万 , 身价 状态 每 年 210 [MASK] 的  上涨 快来 算算 你 的 身价 吧 !",分,%,-0.4191899001598358,"%, 倍, 万","-0.4192, -2.1668, -2.9073"
172,"外面 已经 亮起 灯 , 十月 的 夜晚 , 你 在 归家 路 上 听 着 张楚 的 城市 之 光 穿 过 你 的 城市 , 对面 有 一 [MASK]  驶过 。",列,车,-0.5502315759658813,"车, 辆, 船","-0.5502, -2.0055, -2.8069"
173,就 上面 一 [MASK]  三十五,个,百,-0.07016273587942123,"百, 九, 二","-0.0702, -4.1549, -4.7812"
174,"另外 , 每 月 还 将 有 300 [MASK] 自己 微博 的  提醒 , 包括 新 粉丝 新 评论 新 私信 的 通知 。",条,条,-0.22525539994239807,"条, 个, 次","-0.2253, -2.6396, -2.7347"
175,欢乐 马戏团 之 三 [MASK] ,个,。,-0.13065163791179657,"。, ！, ？","-0.1307, -2.1646, -4.9655"
176,吃完 这 [MASK]  减肥 !,碗,样,-1.2457554340362549,"样, 个, 能","-1.2458, -2.2381, -2.4102"
177,"顶 看错 了 , 买 了 [MASK]  的 !",个,新,-1.2577364444732666,"新, 假, 别","-1.2577, -1.5925, -2.9065"
178,"这 [MASK]  不管 你 伤 得 起 不 , 反正 我 伤 不 起 !",种,样,-1.6638422012329102,"样, 次, 个","-1.6638, -1.8225, -2.2521"
179,"昨晚 做 夢夢 到 一 [MASK]  有 你 , 地球 會運轉 得 更 快 高士喬 。",句,天,-1.4251800775527954,"天, 直, 路","-1.4252, -1.5967, -1.9863"
180,"三十 晚 小 墩竟然 画 了 一 [MASK] 完整 的  , 我 当时 就 泪 奔 了 。",副,个,-0.634726881980896,"个, 套, 张","-0.6347, -2.3471, -2.6717"
181,小心 6 [MASK] 乌龙  易 引起 疾病 1 海鲜 与 啤酒 搭配 食用 容易 诱发 痛风 。,种,种,-0.508731484413147,"种, 大, 个","-0.5087, -1.5811, -3.0486"
182,"妈咪 说 抹 [MASK]  还 喊 累 , 以后 嫁人 怎么 办 。",个,牙,-2.6256954669952393,"牙, 了, ,","-2.6257, -2.7047, -2.8318"
183,没有 一 [MASK]  的 天气 真 讨厌,丝,样,-0.7236398458480835,"样, 天, 点","-0.7236, -1.7931, -2.2708"
184,可能 毁掉 我们 的 十 [MASK]  一 没有 责任感 的 享乐 二 不 劳 而 获 的 财富 三 没有 是非 观念 的 知识 四 不 道德 的 生意 五 没有 人性 的 科学 六 没有 牺牲 的 崇拜 七随性 而 出 的 暴躁 八 没有 理性 的 盲从九 没有 克制 的 喜欢 十 恣意 付出 的 恋爱 。,样,个,-1.645775318145752,"个, 件, 事","-1.6458, -2.1995, -2.8667"
185,拜年 了 祝 龙年 顺顺 畅畅 一 [MASK]  !,条,年,-1.0103217363357544,"年, 点, 些","-1.0103, -1.1694, -1.9041"
186,"小 超市 里 前前后后 几 [MASK]  结账 的 人 , 手 里 都 拿 着 泡面 , 当然 也 包括 我 。",个,个,-0.49779075384140015,"个, 乎, 位","-0.4978, -2.4734, -2.5266"
187,"我 一 [MASK]  跳舞 , 从 清晨 到 日暮 。",个,直,-0.39420053362846375,"直, 起, 边","-0.3942, -1.8380, -2.5604"
188,"试问 有 边 日 会 五 [MASK]  , 叫 都 五 应 啊 。",面,应,-0.274322509765625,"应, 人, 日","-0.2743, -5.3156, -5.6084"
189,"我 说 喝 了 一 [MASK]  , 护士 说 你 这 是 饿 的 胃痛 。",碗,点,-1.326282262802124,"点, 口, 杯","-1.3263, -1.7622, -2.4110"
190,可 见 团结 的 重要 如果 几 [MASK]  能够 团结 一心 白 家 早 都 兴盛 起来 了 !,个,人,-0.9537805318832397,"人, 家, 个","-0.9538, -1.4398, -1.9803"
191,"哥俩 好 类 , 来 一 [MASK] 类  bofu 拜年",口,个,-0.7772795557975769,"个, 次, 张","-0.7773, -2.7865, -2.7929"
192,55555 介是 肿么 一 [MASK]  嘛 !,回,回,-1.4467284679412842,"回, 个, 套","-1.4467, -1.7621, -2.8092"
193,"领到 这么 大 一 [MASK]  , 太 给力 了 !",个,包,-1.410273551940918,"包, 份, 笔","-1.4103, -2.3026, -2.3918"
194,"就 情爱 而 言 , 最 悲惨 的 不 是 目光 相遇 一 人 停留 一 人 做 着 穿越 而 是 两 [MASK] 孤独 脆弱 的 灵魂 电光  相互 催眠 , 而 瞬间 即 醒 。",个,个,-0.40064603090286255,"个, 人, 颗","-0.4006, -2.1773, -2.4452"
195,哈哈 原来 我们 家 的 家谱 编制 成 一 [MASK]  了 不错 哈哈,本,套,-1.465441107749939,"套, 起, 组","-1.4654, -2.1435, -2.5243"
196,"错 , 是 我们 领导 的 嘴 , 尼玛 , 一 [MASK]  把 我们 的 年终 奖 扣掉 一半",句,定,-1.680058479309082,"定, 次, 天","-1.6801, -2.4093, -2.4250"
197,好久 没 见 你 了 长大 了 不少 噢 三 [MASK] 多  了,个,岁,-0.7730718851089478,"岁, 年, 十","-0.7731, -0.8277, -2.5106"
198,同事 赵  的 父亲 今晨 去世 周三 要 去 参加 葬礼 赵 老师 是 [MASK] 非常 好 的 老师 !,个,个,-0.5848024487495422,"个, 位, 我","-0.5848, -1.1140, -2.6238"
199,"大海 里 生活 着 一 [MASK] 快乐 的  , 它 很 爱 干净 , 天天 自己 喷水 洗淋浴 , 大家 纷纷 赞叹 它 多 讲 卫生 啊 !",条,群,-1.2639437913894653,"群, 只, 个","-1.2639, -1.2662, -1.3158"
200,"吃 太 饱 睡 不 着 , 带 着 耳机 却 听到 心跳 , 每 一 [MASK] 都 好像 巨人 走 过  着 身体 。",声,秒,-1.0534029006958008,"秒, 步, 次","-1.0534, -1.3688, -2.1538"
201,我 崩溃 中 我 见到 了 一 [MASK]  和 大 话 精于 一身 的 姑娘 妈妈咪 呀 谁 也 无法 阻挡 这 姑娘 了,个,个,-0.1388751119375229,"个, 位, 群","-0.1389, -2.2564, -5.2883"
202,"刚才 梳头 , 不 留神 发现 一 [MASK] 不 属于 黑色 的  。",根,头,-1.5781514644622803,"头, 个, 片","-1.5782, -2.3897, -2.6967"
203,"同事 都 说 我 是 超人 , 各 [MASK]  加班 , 我 总是 开玩笑 说 老子 要 加班 还债 , 可 谁 又 能 懂 , 我 是 在 用 工作 填补 自己 心 中 的 孤寂 。",种,种,-0.08169879019260406,"种, 自, 地","-0.0817, -3.0206, -4.4842"
204,第 84 [MASK] 奥斯卡 提名  揭晓 雨果 艺术家 领跑,届,届,-0.004945446737110615,"届, 次, 座","-0.0049, -6.5685, -7.0563"
205,这 是 我 今天 说 的 第一 [MASK]  。,句,点,-1.054659366607666,"点, 个, 句","-1.0547, -2.0125, -2.2087"
206,"必胜客 我 等 你 的 电话 等 得 好 苦 啊 , 要 我 还是 不 要 我 , 给 [MASK] 痛 快点 的  啊 行 啊 ?",个,我,-0.1811964064836502,"我, 你, 个","-0.1812, -2.0047, -4.6431"
207,节奏 超快 这 [MASK]  超 好看 但是 好 累 啊,种,个,-0.9384727478027344,"个, 张, 段","-0.9385, -1.9149, -2.5398"
208,"你妹 的 , 该 死 的 公司 , 老子 年 后 妥妥 不 伺候 你 了 , 过 春节 连 [MASK]  都 不 给 批 , 去 死 吧 你 , 疯子 老总",个,批,-1.695037841796875,"批, 钱, 发","-1.6950, -2.8553, -3.1466"
209,"一个 [MASK]  结婚 , 有限 的 住房 已 被 分割 得 不能 再 分 , 老人 自己 在 家中 已 无 一块 清静 的 安身之地 , 又 怎 能 再 筑 起 一个 新 巢 呢 ?",个,人,-0.009057889692485332,"人, 家, 个","-0.0091, -6.3198, -6.3370"
210,总算 做掉 一 [MASK]  了 光速 爬 去 碎 觉 起床 还 得 去 看 牙医,件,半,-0.6203768253326416,"半, 切, 次","-0.6204, -1.3059, -3.7897"
211,分享 了 满 88 [MASK]  黑 巫女 蕾丝 手链 戒指 套装 女 腕饰 手绳 复古 饰品 2800,包,元,-0.8249620199203491,"元, 的, 。","-0.8250, -1.6239, -3.5680"
212,"新年 第一 天 , 一 [MASK]  窝 在 我 家 看 电影 , 感觉 还 不错 。",群,直,-0.09021393209695816,"直, 早, 家","-0.0902, -3.9161, -4.1066"
213,"美国 的 一 [MASK] 新  发现 , 吃 苹果 可以 促进 神经 细胞 相互 传递 信息 , 降低 老年 痴呆症 的 发病率 。",项,项,-0.05769648030400276,"项, 个, 种","-0.0577, -3.0783, -5.2415"
214,自己 家里人 吃饭 都 能 喝 多 不 就 是 斗鸡眼 么敷 [MASK]  的 时间 也 不 能 浪费 乡村 小姐妹 感情 深,个,衍,-0.3119484782218933,"衍, 花, 饭","-0.3119, -3.1277, -3.3560"
215,"我 就 开 10 [MASK]  , 说 的 也 还 是 这些 事儿 。",个,了,-2.09857177734375,"了, 年, 个","-2.0986, -2.5344, -2.7585"
216,"反 嘴 之 什麼什 麼沒聽清 , 然後 看到 一 [MASK]  , 那 女 的 想幹嗎 , 結果 那 女人 跑 的 比 兔子 還快 我 看 她 是 不 想 在 東泰 混 了 。",管,個,-1.623856782913208,"個, 張, 句","-1.6239, -1.9533, -2.2087"
217,每 一 [MASK] 的  !,次,天,-1.0178484916687012,"天, 年, 次","-1.0178, -2.1605, -2.5673"
218,"猴哥 的 同学 说 她 哥哥 以前 跟 我 同班 , 她 说 她 哥哥 说 我 超 有 气质 , 心 里 五 [MASK]  , 记得 也 这样 说 过 , 好 想 问 一下 我 现在 是 不 是 毁 了",味,喜,-2.193310499191284,"喜, 彩, 气","-2.1933, -2.7576, -2.8897"
219,2011 快乐 女声 长沙 唱区 预选赛 第二 [MASK] 0092  2011 快乐 女声 可 选 原 画 清晰度 分享自,场,季,-1.1988719701766968,"季, 轮, 期","-1.1989, -1.6359, -2.1100"
220,"赖声川 透露 , 谢娜 将 在 今年 回归 暗恋 桃花源 的 舞台 , 同时 还 将 出演 他 的 另外 一 [MASK] ",部,个,-1.6753153800964355,"个, 角, 部","-1.6753, -1.7239, -2.0335"
221,"肿得 像 猪蹄 , 还 裹 了 一 [MASK] 像 粪便 的  。",层,层,-0.4972264766693115,"层, 团, 些","-0.4972, -2.5737, -2.6944"
222,iphone 不 只 是 一 [MASK]  !,台,個,-1.3346374034881592,"個, 个, 款","-1.3346, -1.5172, -2.3993"
223,"2011 的 最后 一 天 , 这里 的 天气 还 跟 往年 一 [MASK]  !",样,样,-0.0032260543666779995,"样, 般, 致","-0.0032, -6.1524, -9.0232"
224,银行 被 疑 泄露 个人  客户 资料 在 内部 几乎 透明 你 有 没 有 被 各 [MASK] 垃圾 信息 推销 电话 轰炸 的 经历 ?,类,种,-0.10603290796279907,"种, 类, 大","-0.1060, -2.6741, -4.5538"
225,"雨 中 散步 , 一 [MASK] 多么 陌生 而 又 熟悉 的  。",种,个,-1.251786708831787,"个, 切, 件","-1.2518, -2.0423, -2.0513"
226,兔泽 又 多 了 [MASK]  set up 无线 打印机 呢 。,个,个,-0.3925207555294037,"个, 台, 款","-0.3925, -2.6825, -4.4484"
227,"熬 了 一 [MASK]  白天 上班 , 还 说 回来 试试 昨天 捣腾 来 的 小 红 裙 就 碎 叫 结果 一 打开 衣柜 , 衣柜 崩溃 啊 !",个,个,-0.26855137944221497,"个, 天, 大","-0.2686, -1.9877, -3.3762"
228,明天 起床 希望 我 的 手机 就 变 出来 了 亲 你 生日 许愿 的 时候 分 我 一 [MASK]  保佑 我 新 手机 早日 到手 亲 记得 喔亲,个,个,-2.102802038192749,"个, 块, 手","-2.1028, -2.2259, -2.3175"
229,在 首尔 迎来 2012 D3 路口 的 食店 貌似 不少 韩剧 中 的 男 二 会 经营 一 [MASK] 这样 的 小资 ,家,家,-0.5468434691429138,"家, 些, 间","-0.5468, -1.9602, -2.5698"
230,Home sweet home 上 [MASK]  是 什么 时候 ?,次,架,-0.7077239155769348,"架, 线, 市","-0.7077, -1.6204, -1.9603"
231,今天 开 了 一 天 的 三 [MASK]  都 被 抖麻 了,缸,轮,-2.043208122253418,"轮, 天, 阳","-2.0432, -3.3398, -3.8417"
232,"始建 于 1958年 的 鞍钢 冷轧 板 厂 , 是 我国 第一 [MASK] 冷轧  生产 厂家 。",个,家,-0.33932244777679443,"家, 个, 大","-0.3393, -1.6786, -3.2772"
233,"感谢 胖虎 一直 欺负 我 小 夫 一直 向 我 炫耀 , 让 我 和 阿梦 患难 见 真 情 对 不 起 静香 , 我 的 心 里 只 能 装下 阿 梦 一 [MASK]  。",个,个,-0.6833637952804565,"个, 人, 样","-0.6834, -1.7555, -3.2598"
234,重温 了 一 [MASK] 寂静岭  还 是 经典 啊,遍,下,-0.26959162950515747,"下, 遍, 次","-0.2696, -2.4060, -2.5613"
235,啊 哈哈哈哈 哪 [MASK]  ?,个,啊,-2.049860954284668,"啊, 个, 里","-2.0499, -2.1289, -2.3002"
236,"也 对 , 那 [MASK] 知名  会 天天 刷微博来 责骂 其他 艺人 及 粉丝 包括 自己 的",个,些,-0.05549735575914383,"些, 个, 位","-0.0555, -3.9564, -4.3090"
237,贱贱 的 过 完 年 了 我 的 小 脸 圆润 了 一 [MASK] b  还 是 悲好,圈,点,-0.932807207107544,"点, 些, 圈","-0.9328, -1.5118, -2.2502"
238,"恶心 的 东西 我 见 多 了 , 你们 算 [MASK] ",个,！,-0.794182300567627,"！, 。, ？","-0.7942, -0.9192, -1.9142"
239,"作为 一 [MASK]  , 有 权 对 法官 审判 的 公正 作 一下 质疑 , 有 权 对 本 案 中 司法 的 独立性 作出 更 大 的 质疑 。",个,人,-1.2435847520828247,"人, 员, 方","-1.2436, -1.7154, -2.8907"
240,记得 这 [MASK]  吗 ?,张,个,-1.4773578643798828,"个, 里, 些","-1.4774, -1.6764, -2.2213"
241,家乐福 停车 已经 停到 上去 的 那 [MASK]  啦 !,个,边,-0.8958102464675903,"边, 里, 头","-0.8958, -2.1396, -2.6297"
242,我 是 [MASK] 不 好 的  啊 鄙视,个,做,-1.8669068813323975,"做, 最, 很","-1.8669, -2.3468, -2.5307"
243,我 前 两 [MASK]  纯 属 屁憋 的 。,条,天,-0.6773275136947632,"天, 次, 句","-0.6773, -1.9826, -2.8119"
244,"传说 如果 找到 四 [MASK]  的 幸运 草 , 就 能 许愿 , 使 愿望 成真 。",片,季,-0.3509591519832611,"季, 周, 月","-0.3510, -2.9802, -3.1915"
245,"赶 在 生日 前 , 希望 能 用心 的 做出 [MASK]  的 成品 。",个,好,-0.3663896918296814,"好, 我, 新","-0.3664, -2.2522, -2.8600"
246,"你 是 记忆 中 最 美 的 一 天 , 遗忘 的 或许 会 是 一 [MASK] 漫长  的 未来 岁月 。",个,段,-0.11541830748319626,"段, 个, 些","-0.1154, -2.3051, -5.5969"
247,对付 一 [MASK]  最 好 的 办法 就 是 置之不理 。,个,切,-0.41265639662742615,"切, 些, 个","-0.4127, -2.8402, -3.1968"
248,"沃嘉 旅游 厦门 的 悠闲 与 懒散 最 合 小资 胃口 , 鼓浪屿 尤其 是 [MASK]  桃源 。",个,小,-1.2589553594589233,"小, 有, 大","-1.2590, -2.3333, -2.9772"
249,"洛 卡 松 了 口 气 , 这 [MASK]  他 一直 藏 在 心中 , 现在 说 出来 了 , 他 觉得 自己 死 也 没有 什么 遣 憾 了 。",句,些,-1.3041781187057495,"些, 话, 是","-1.3042, -1.3341, -1.8605"
250,"明天 5 点 那 [MASK] 西班牙 国王  的 14 决赛 , 哪 有 转播 吗 ?",场,场,-0.5903008580207825,"场, 是, 个","-0.5903, -1.4248, -2.6827"
251,厦门 也 挺 冷 的 中午 的 当归 米 酒 两 [MASK]  这 会 好 头疼,口,杯,-0.624610960483551,"杯, 瓶, 碗","-0.6246, -1.9513, -2.9390"
252,"一 [MASK]  熊熊 燃烧 , 幸好 有 人 及时 帮 我 浇灭 , tmd 的 已 到 家",团,直,-1.9503169059753418,"直, 火, 阵","-1.9503, -2.3799, -2.8872"
253,各 [MASK]  梦 。,种,有,-1.7070785760879517,"有, 种, 异","-1.7071, -2.2064, -3.5178"
254,过 年 啦 这 [MASK]  的 宝贝 很 幽默 弄 得 我们 大家 都 笑哈哈,位,里,-1.0192553997039795,"里, 次, 边","-1.0193, -1.9211, -2.0841"
255,我 刚 在 MOKO 美空网 发布 了 一 [MASK] 新  服装 片杜 达 女装,组,个,-0.9897698163986206,"个, 款, 组","-0.9898, -1.7011, -2.1053"
256,上传 了 12 [MASK]  到 相册 SNSD,张,张,-0.083738312125206,"张, 页, 幅","-0.0837, -4.6663, -5.1104"
257,祭 天公 的 祭桌 四 [MASK]  都 要 垫金 纸 !,条,周,-0.7216489315032959,"周, 面, 边","-0.7216, -1.0983, -2.9714"
258,"觉得 自己 能 生 在 这样 的 一 [MASK]  , 好 满足 !",个,天,-0.8420344591140747,"天, 年, 家","-0.8420, -1.6984, -2.1680"
259,这 [MASK]  了 吧 ?,回,样,-1.0663031339645386,"样, 好, 算","-1.0663, -2.3193, -2.5233"
260,"回到 学校 , 本 想 吃 [MASK] 开心 的  , 谁 知道 还是 剩菜剩饭 , 心情 都 没 了",个,点,-0.5777292847633362,"点, 个, 得","-0.5777, -2.3453, -2.9795"
261,一 [MASK]  一 世 爱 天涯 遥寄 只 为 你 。,世,生,-0.02455037087202072,"生, 世, 心","-0.0246, -3.9180, -7.4498"
262,"亚亚 说 : “ 妈妈 , 你 看 , 爸爸 要 我 一定 要 把 这 [MASK]  放在 身上 , 千万 不能 弄 丢 , 而且 一定 要 把 你 的 样子 记 清楚 , 这样 , 如果 在 街上 看到 你 , 就 能 认 出来 了 , 不能 会 再 错 过 了 。",张,个,-0.6984069347381592,"个, 些, 包","-0.6984, -1.7233, -2.5325"
