id,tagged,classifier
LWC_3404006165317574_01,我 崩溃 中 我 见到 了 一 _ 集志玲 和 大 话 精于 一身 的 姑娘 妈妈咪 呀 谁 也 无法 阻挡 这 姑娘 了,个
LWC_3402211397445479_01,"刚才 梳头 , 不 留神 发现 一 _ 不 属于 黑色 的 头发 。",根
LWC_3399709517216144_01,"同事 都 说 我 是 超人 , 各 _ 疯狂 加班 , 我 总是 开玩笑 说 老子 要 加班 还债 , 可 谁 又 能 懂 , 我 是 在 用 工作 填补 自己 心 中 的 孤寂 。",种
LWC_3405744332139991_01,第 84 _ 奥斯卡 提名 名单 揭晓 雨果 艺术家 领跑,届
LWC_3404156054284464_03,这 是 我 今天 说 的 第一 _ 话 。,句
LWC_3403304147464552_01,"必胜客 我 等 你 的 电话 等 得 好 苦 啊 , 要 我 还是 不 要 我 , 给 _ 痛 快点 的 答案 啊 行 啊 ?",个
LWC_3403424664274090_01,节奏 超快 这 _ 足球 超 好看 但是 好 累 啊,种
LWC_3401387000048752_01,"你妹 的 , 该 死 的 公司 , 老子 年 后 妥妥 不 伺候 你 了 , 过 春节 连 _ 假 都 不 给 批 , 去 死 吧 你 , 疯子 老总",个
LCMC_F07_0029_01,"一个 _ 孩子 结婚 , 有限 的 住房 已 被 分割 得 不能 再 分 , 老人 自己 在 家中 已 无 一块 清静 的 安身之地 , 又 怎 能 再 筑 起 一个 新 巢 呢 ?",个
LWC_3407015529620317_02,总算 做掉 一 _ 事情 了 光速 爬 去 碎 觉 起床 还 得 去 看 牙医,件
LWC_3406156246118007_01,分享 了 满 88 _ 申通 黑 巫女 蕾丝 手链 戒指 套装 女 腕饰 手绳 复古 饰品 2800,包
LWC_3405143372387690_01,"新年 第一 天 , 一 _ 朋友 窝 在 我 家 看 电影 , 感觉 还 不错 。",群
LWC_3399818074350943_06,"美国 的 一 _ 新 研究 发现 , 吃 苹果 可以 促进 神经 细胞 相互 传递 信息 , 降低 老年 痴呆症 的 发病率 。",项
LWC_3405478736628240_01,自己 家里人 吃饭 都 能 喝 多 不 就 是 斗鸡眼 么敷 _ 泥巴 的 时间 也 不 能 浪费 乡村 小姐妹 感情 深,个
LWC_3400548126805127_01,"我 就 开 10 _ 树洞 , 说 的 也 还 是 这些 事儿 。",个
LWC_3404093991160807_03,"反 嘴 之 什麼什 麼沒聽清 , 然後 看到 一 _ 事問 , 那 女 的 想幹嗎 , 結果 那 女人 跑 的 比 兔子 還快 我 看 她 是 不 想 在 東泰 混 了 。",管
LWC_3405815350502388_02,每 一 _ 的 煎熬 !,次
LWC_3405825580483925_01,"猴哥 的 同学 说 她 哥哥 以前 跟 我 同班 , 她 说 她 哥哥 说 我 超 有 气质 , 心 里 五 _ 杂陈 , 记得 也 这样 说 过 , 好 想 问 一下 我 现在 是 不 是 毁 了",味
LWC_3406522636025678_01,2011 快乐 女声 长沙 唱区 预选赛 第二 _ 0092 刘忻 2011 快乐 女声 可 选 原 画 清晰度 分享自,场
LWC_3400008512526977_02,"赖声川 透露 , 谢娜 将 在 今年 回归 暗恋 桃花源 的 舞台 , 同时 还 将 出演 他 的 另外 一 _ 喜剧",部
LWC_3402873054919955_02,"肿得 像 猪蹄 , 还 裹 了 一 _ 像 粪便 的 药 。",层
LWC_3400206511665238_01,iphone 不 只 是 一 _ 手机 !,台
LWC_3404572116851122_01,"2011 的 最后 一 天 , 这里 的 天气 还 跟 往年 一 _ 恶劣 !",样
LWC_3400334305349474_01,银行 被 疑 泄露 个人 信息 客户 资料 在 内部 几乎 透明 你 有 没 有 被 各 _ 垃圾 信息 推销 电话 轰炸 的 经历 ?,类
LWC_3402006955704589_02,"雨 中 散步 , 一 _ 多么 陌生 而 又 熟悉 的 记忆 。",种
LWC_3401259187054951_02,兔泽 又 多 了 _ 功能 set up 无线 打印机 呢 。,个
LWC_3403294695296429_01,"熬 了 一 _ 通宵 白天 上班 , 还 说 回来 试试 昨天 捣腾 来 的 小 红 裙 就 碎 叫 结果 一 打开 衣柜 , 衣柜 崩溃 啊 !",个
LWC_3403798007826890_01,明天 起床 希望 我 的 手机 就 变 出来 了 亲 你 生日 许愿 的 时候 分 我 一 _ 愿望 保佑 我 新 手机 早日 到手 亲 记得 喔亲,个
LWC_3400039706088971_01,在 首尔 迎来 2012 D3 路口 的 食店 貌似 不少 韩剧 中 的 男 二 会 经营 一 _ 这样 的 小资 餐馆,家
LWC_3405025917643822_01,Home sweet home 上 _ 回来 是 什么 时候 ?,次
LWC_3400536059899501_01,今天 开 了 一 天 的 三 _ 车手 都 被 抖麻 了,缸
LCMC_A20_0046_01,"始建 于 1958年 的 鞍钢 冷轧 板 厂 , 是 我国 第一 _ 冷轧 薄板 生产 厂家 。",个
LWC_3401209386605139_02,"感谢 胖虎 一直 欺负 我 小 夫 一直 向 我 炫耀 , 让 我 和 阿梦 患难 见 真 情 对 不 起 静香 , 我 的 心 里 只 能 装下 阿 梦 一 _ 人 。",个
LWC_3405105359970451_01,重温 了 一 _ 寂静岭 经典 还 是 经典 啊,遍
LWC_3407111814261820_01,啊 哈哈哈哈 哪 _ 好看 ?,个
LWC_3406243727472872_04,"也 对 , 那 _ 知名 人士 会 天天 刷微博来 责骂 其他 艺人 及 粉丝 包括 自己 的",个
LWC_3406993337385604_01,贱贱 的 过 完 年 了 我 的 小 脸 圆润 了 一 _ b 是喜 还 是 悲好,圈
LWC_3403677710695872_01,"恶心 的 东西 我 见 多 了 , 你们 算 _ 毛啊",个
LWC_3403735474791248_02,"作为 一 _ 公民 , 有 权 对 法官 审判 的 公正 作 一下 质疑 , 有 权 对 本 案 中 司法 的 独立性 作出 更 大 的 质疑 。",个
LWC_3400614568947010_01,记得 这 _ 照片 吗 ?,张
LWC_3402098934878924_01,家乐福 停车 已经 停到 上去 的 那 _ 坡 啦 !,个
LWC_3402444732321792_01,我 是 _ 不 好 的 人 啊 鄙视,个
LWC_3400953082622328_01,我 前 两 _ 微博 纯 属 屁憋 的 。,条
LWC_3404382597012306_01,"传说 如果 找到 四 _ 小叶 的 幸运 草 , 就 能 许愿 , 使 愿望 成真 。",片
LWC_3403224885191642_02,"赶 在 生日 前 , 希望 能 用心 的 做出 _ 像样 的 成品 。",个
LWC_3401792591680808_02,"你 是 记忆 中 最 美 的 一 天 , 遗忘 的 或许 会 是 一 _ 漫长 等待 的 未来 岁月 。",个
LWC_3403461951011762_01,对付 一 _ 人 最 好 的 办法 就 是 置之不理 。,个
LWC_3405037407300241_01,"沃嘉 旅游 厦门 的 悠闲 与 懒散 最 合 小资 胃口 , 鼓浪屿 尤其 是 _ 世外 桃源 。",个
UCLA_L_29939_01,"洛 卡 松 了 口 气 , 这 _ 话 他 一直 藏 在 心中 , 现在 说 出来 了 , 他 觉得 自己 死 也 没有 什么 遣 憾 了 。",句
LWC_3403289364772006_01,"明天 5 点 那 _ 西班牙 国王 杯 的 14 决赛 , 哪 有 转播 吗 ?",场
LWC_3405770119152075_01,厦门 也 挺 冷 的 中午 的 当归 米 酒 两 _ 下去 这 会 好 头疼,口
LWC_3403968141518621_01,"一 _ 怒火 熊熊 燃烧 , 幸好 有 人 及时 帮 我 浇灭 , tmd 的 已 到 家",团
LWC_3403463436369351_01,各 _ 打架 梦 。,种
LWC_3401503088220833_01,过 年 啦 这 _ 双子 的 宝贝 很 幽默 弄 得 我们 大家 都 笑哈哈,位
LWC_3406622502367559_01,我 刚 在 MOKO 美空网 发布 了 一 _ 新 展示 服装 片杜 达 女装,组
LWC_3403961380235704_01,上传 了 12 _ 照片 到 相册 SNSD,张
LWC_3404415572757701_01,祭 天公 的 祭桌 四 _ 桌脚 都 要 垫金 纸 !,条
LWC_3405449775223420_03,"觉得 自己 能 生 在 这样 的 一 _ 家庭 , 好 满足 !",个
LWC_3404434262882987_01,这 _ 对 了 吧 ?,回
LWC_3405282342534184_01,"回到 学校 , 本 想 吃 _ 开心 的 早餐 , 谁 知道 还是 剩菜剩饭 , 心情 都 没 了",个
LWC_3400841505164708_01,一 _ 情缘 一 世 爱 天涯 遥寄 只 为 你 。,世
UCLA_G_14705_01,"亚亚 说 : “ 妈妈 , 你 看 , 爸爸 要 我 一定 要 把 这 _ 照片 放在 身上 , 千万 不能 弄 丢 , 而且 一定 要 把 你 的 样子 记 清楚 , 这样 , 如果 在 街上 看到 你 , 就 能 认 出来 了 , 不能 会 再 错 过 了 。",张
LWC_3400322408512168_02,"无知 加 无耻 , 真 tmd 一 _ 奇葩 了 !",朵
LWC_3401028760656706_02,"如果 你 用 它 来 盛 天 上 的 净水 , 你 就 是 一 _ 圣徒 。",个
LWC_3407071007721641_01,"今天 , 生理 两 _ 妇重点 技能 看完",章
LWC_3405887836496393_01,我 在 西 二 _ 菜户 营桥 到 西直门 桥 。,环
LWC_3402552978769114_01,"2011 年 9 月 中旬 以来 , 香港 离岸 市场 人民币 CNH 一 改 之前 单向 升值 趋势 , 开始 出现 了 一 _ 贬值 走势 。",轮
LCMC_A33_0004_01,"他们 纷纷 涌 向 大桥 , 争 睹 这 _ 跨度 423 米 , 名列 世界 第二 的 斜拉桥 的 英姿 风采 。",座
LWC_3404941276749810_01,"初 一 圆 明讲 _ 参拜 , 遇 世博 一样 的 排队 长龙 , 香火 真 是 旺啊",堂
LWC_3399995864885500_01,"第一 _ 吃 年饭 系 上 冷饭 的 , 碟饭 如果 用 来 炒饭 简直 一流 。",次
LWC_3407316227699849_01,我 兴高采烈 地 把 红包 一 _ 封地 拆开 然后 再 失望 地 把 钱 重新 放 进去,封
LWC_3400210831850577_01,"昨晚 看 着 你 做 家务 的 背影 , 觉得 你 是 _ 有担当 的 , 有 肩膀 的 男人 , 被 你 照顾 着 很 幸福 。",个
LWC_3400693948691056_01,不 漂亮 的 女生 都 会 一 _ 手艺 那 就 是 十字绣 谁 敢 出来 承认 啊 老婆 我 知道 你 会 的 你 太 久 没 露面 了,门
LWC_3403999370500894_01,各 _ 咸 。,种
LWC_3403743716896134_01,你 会 给 儿子 找 一 _ 新 爸爸 吗 ?,个
LWC_3400496256026374_05,但 遗憾 的 是 没有 看到 uk vogue 上 他 受 麦姐 那 _ 启发 做 的 新款 连身 和 内衣,款
LWC_3402716833882005_01,"需要 提醒 的 是 , 银行卡 和 身份证 尽量 不 要 放 在一起 , 如果 不法 分子 同时 获取 这 两 _ 东西 , 就 有 可能 成功 办理 提前 取款 手续 。",件
LWC_3403215265734529_01,巢湖 工商 查获 一 _ 假冒 解百 纳 注册 商标 葡萄酒,批
LWC_3404575162032234_01,"这个 破 天气 就 没 见 好 过 , 今天 还 是 除夕加 老爸 的 生日 , 要 不 是 为了 交话费 , 我 才 不 愿意 出 这 _ 门 !",趟
LWC_3407260330283432_01,"爆笑 风格 喜剧 撒旦 女王 二 _ 演出 即将 登场 , 2012 年 2 月 7 日 到 2 月 19 日 在 D6 哦 !",轮
LWC_3400601942521338_01,"办公室 的 几 _ 女人 叽叽 喳喳 的 讨论 甄环传 , 论调 特别 幼稚 雷 人 程度 令 人 发指 有点 忍 不 住 想 打断 她们 , 不过 还 是 使劲 憋住 了 。",个
LWC_3407237181828758_01,"最 讲 卫生 的 家庭 主夫 每 天 洗碗 后 都 要 擦洗 一 _ 操作台 , 所以 我 家 的 厨房 特 干净 !",遍
LWC_3406014815061121_01,"从 另 一 _ 角度 拍摄 的 日出 , 你 有 多久 没 看 过 日出 ?",个
LWC_3406087329987519_01,"为 哪样 要 喊阿泰 _ 世界 和平 , 笑死 我 了 。",个
LWC_3404124823775832_01,晕无拉拉通 左 _ 宵好 无 准备,个
LWC_3404200811570159_01,"发表 了 博文 2012 年 01 月 21 日 祝福 每 一 _ 人 龙年 龙马精神 , 全 家 幸福 , 身体 健康 , 万事如意 , 阿弥陀佛",个
LWC_3402028980529621_05,"他 亲情 盈盈 , 不 见 挚爱 , 找 _ 小妾 只 挠痒 。",个
LWC_3401090850633115_02,这 或许 就 是 两 _ 人 的 分歧 。,辈
LWC_3404642006553763_01,"璇 天才 waitingHee 默默 之中 居然 已经 积累 了 如此 的 人脉 关系 , 2012 _ TA 注定 会 是 不 平凡 的 一 年 。",对
LWC_3407002099381661_02,", 我 投给 了 韩爸 的 百 倍 影响力 , 粉丝 估计 在 3000 万 这 1 _ 选项 。",个
LWC_3402106264778188_01,番薯 君 回来 了 遥远 时空 传来 一 _ 二 货 的 呼唤,声
LWC_3401283517829618_01,16 _ 小时 前 到达 威尼斯 。,个
LWC_3399742174511575_03,"南宋 晚期 , 咸淳 四年 1268 年 浙江 德清 吴奥墓 出土 的 一 _ 龙泉 鬲式炉 和 此 器 类似 。",件
LWC_3407234011091151_02,"切 香肠 是 _ 技术活 , 切 得 好看 就 好吃 , 切 得 狗 啃 似 的 就 难吃 。",个
LWC_3406502591238671_01,"死神涅 队长 摘掉 面具 后 , 也 是 一 _ 大帅 但是 女 下属 , 还是 女 实验品",个
LWC_3401153314798890_01,对 说 不 解释 一 天刷 了 那么 多 _ 微博,条
LWC_3404206923105586_02,"祝福 2012 年 我 和 我 的 全 _ 人 还 有 所有 亲人 和 朋友 一生 身体 健康 合家欢乐 , 万事 顺利 天天 向上 龙年 吉祥 龙年 恭喜 发大财 。",家
LWC_3405611989719658_01,"怪 五 得 _ 天 开始 光 啦 , 原来 已经 接近 7 点 。",个
LWC_3400074040409114_02,欢迎 下 _ 惠顾 淘金 币智 立方 小熊 一 天 趣味 木 书 智力 拼图 玩具 儿童 益智 玩具 1400,次
LWC_3404388729368541_01,回家 路 上 遇到 什么 事 今天 本來 做好 事 給閨蜜 介紹 去 朋友 的 中華 料理店 打工沒 想到 碰到 朋友 的 一 _ 日本 朋友 被 調侃 的 我 也 稀裡 糊塗進 去 打工 了 我 只 是 一個 陪衬 的 人 呀 !,群
LWC_3402083056956455_01,"21 _ 的 任务书 基本 完成 , 花 了 2 天 半 功夫 , 要 吐血 了 。",页
LWC_3400341787314647_02,"汤本味 仅 售 1 元 价值 826 元 瓦罐 汤汤 在 江西 食 在 北京 一 汤 一格百 _ 其中 另 有 售价 108 元 4 人 套餐 可选 关注 , 让 我们 团 在一起",味
LWC_3404025028867716_01,20120120 直 排 轮 商品 推荐 动感 黑金 三 _ VIP 成人 直排轮 轮滑 鞋 溜冰鞋 旱冰鞋 成人 滑冰鞋 20000 元 详情 。,代
LWC_3405585687370290_01,ChezShea 那 _ 鳕鱼 味道 真 不错 练习 慢 节奏 的 好 去处 喜欢 它 的 半圆形 大 窗 外面 是 pike market 有 大风 的 冬日 黄昏室 内 暖和 也 不 嘈杂 象 安全 避风港,道
LWC_3401636435284840_01,这 _ 图片 我 喜欢,幅
LWC_3400310523036709_01,"发表 了 博客 美 的 销售 瘦身 扩至 大 家电 部分 地区 公司 裁员 三成 市场 转冷 人海 战术 葡坎辉 偈视 美 的 这 _ 高速 行驶 的 火车 正在 减速 , 以 确保 平稳 穿越 这个 冬天 。",辆
LWC_3406208855943419_01,"今晚 幼稚 了 一 _ 那些 人 , 我们 一起 追过 的 女孩 , 感觉 还 好 啦",回
LWC_3407307754556322_01,"走 万 里 路 胜过 读 万 _ 书 , 出门 旅行 是 增长 知识 的 好 时机 , 这 是 很多 出门 旅行者 的 初衷 和 目的 。",卷
LWC_3406989159672279_02,"执 着 梦想 追求 , 用 自身 的 努力 感染 和 激发 着 每 _ 喜欢 她 的 人 !",个
LWC_3404466085133337_01,他 妈 的 一 晚 吃 两 _ 顺德 粥城,次
LWC_3401685176101888_02,看到 三 _ 人 吵架 。,组
LWC_3404247133851903_01,"我擦 , 体坛 快讯 就 等 着 看 _ 电视 转播 。",个
LWC_3400793743940023_01,临睡 前 文艺 一下 但 愿 来生 做 一 _ 树 。,棵
LWC_3400711283321152_01,今年 最后 一 _ 重要 决定 我 要 去 纹身 !,项
LWC_3405251778575465_01,"两 小 无猜 一直 爱到 两 _ 斑白 , 面朝 大海 一直 爱到 春暖 花 开 你 依赖 让 你 依赖 , 你 无赖 给 你 耍赖",发
LWC_3403840399759386_01,"昨天 的邰 先生 凤翔 木板 年画 沙龙 , 孩子们 感受 传统 的 手工 木板 年画 , 亲手 参与 制作 的 过程 , 是 一 _ 非常 有 意义 的 事情 。",件
LWC_3404362024010588_01,买 _ 年货 不 容易 。,个
LWC_3401100164305554_01,"如果 , 所有 的 伤痕 都 能够 痊愈 如果 , 所有 的 真心 都 能够 换来 真意 如果 , 所有 的 相信 都 能够 坚持 如果 , 所有 的 情感 都 能够 完美 如果 , 依然 能 相遇 在 某 _ 城 。",座
LWC_3405814100160142_03,"特别是 十一 _ 三 中 全会 以来 , 我国 民航 事业 在 诸多 方面 都 持续 快速 发展 , 取得 了 举世瞩目 的 成就 。",届
LWC_3403547205011899_02,而 这 两 _ 节目 都 是 我 最爱,个
LWC_3402481028382426_01,有 一 _ 大 闸蟹 !,串
LWC_3400602229311766_01,"香港 万宁 创意 广告 猫咪 故事 香港 万宁 创意 广告 猫咪 故事 http t cn Sa9Y9L 主人 患病 , 猫咪 千辛万苦 寻找 高 山 雪莲 , 上演 一 _ 猫咪 救主人",幕
LWC_3406193508758188_01,多多 小 _ 友,盆
LWC_3405806022206070_01,我 刚 试 着 找 几 _ 有趣 的 人儿 来 关注 但 实在 是 不 好找 大爷 的 老娘 我 不 干 了 。,个
LWC_3402952108470014_01,"夜晚 的 星空 繁星 点缀 , 总 有 一 _ 星辰 为 你 指引 方向 。",颗
LWC_3400319629020835_01,"推销员 因为 工作 忙 一 _ 星期 有 五 天 不 在 家 , 自然 对 太太 有所 歉意 , 想 利用 整个 周末 补偿 她 !",个
LWC_3400251333785174_01,"昨天 A 君 带 了 一 _ 红 酒 欺骗 我 幼 小 的 心灵 , 说好 带拉菲 , 结果 提上 来 变成 了 国产 的 长城 。",支
LWC_3401986294731889_01,乌克兰 团里 又 来 了 怎 一 _ 骚字 了 得比 的 上 Dance And Change Kazaky 分享 自,个
LWC_3399670489429916_01,"我 已 下载 了 Q _ 史记 很 好看 , 和 好 朋友 一下 分享 下",版
LWC_3401052701641400_01,"东亚 娱乐 没有 圈 汤唯 身 着 裸色 裙 释放 小 清新 流露 东方 美 2011 年 11 月 11 日 , 上海 , 光棍节 , 汤唯 与 一 _ 明星 来到 时尚 秀场 参加 珠宝秀 。",袭
LWC_3401499288396546_01,最后 一 _ 年夜饭,顿
LWC_3404419134017337_01,怜儿 好 聪明 _ 香好 狡猾,袭
LWC_3406610422898660_02,"虽然 被 两 _ 魂淡打 的 好 惨 , 但 小忌 你 一定 会 吐 便当 的 对吧 ?",个
LWC_3401350869748334_01,"痛经 女性 应该 禁食 哪 三 _ 食物 痛经 会 给 女性 朋友 的 工作 生活 造成 很 大 的 影响 , 女性 朋友 在 痛经 时 应 注意 做好 一些 保健 工作 , 比如 注意 一些 饮食 上 的 禁忌 。",类
LWC_3404726626796281_02,去年 现在 我 还 在 法国 一 _ 人 看 着 腾讯 的 过年 广告 流马尿 。,个
LWC_3405490320674308_01,"这 _ 宝贝 这 两 天 问 的 人 满 多 独家 美国 专柜 正品 ED HARDY 风格 彩色 纹身 鲤鱼 花纹 打底 连 裤袜 丝 袜子 , 价格 18800 元 , 见",件
LWC_3404153194265287_01,为什么 每 _ 我 对 自己 许下 的 诺言 都 没有 毅力 去 实现 除了 有关 你 的 现在 还 有 超多 作业 没 做 啊,次
LWC_3401447904373418_01,话 说 今年 第一 _ 桃 花 我 不 喜欢,朵
LWC_3404921124939325_01,"这 是 一 _ 转运 菩萨 , 龙年 可 踢走 霉运 , 好运 相伴 !",尊
LWC_3401692458838974_01,"听 着 李林妲 和 李宛妲 两 小 姐妹 的 歌声 , 看 着 两 _ 小精灵 美丽 迷人 的 笑容 , 那 清澈 纯洁 的 歌声 穿透 心灵 , 鼻子 突然 酸酸 的 , 眼泪 在 眼眶 中 打转 !",个
LWC_3404316658576686_01,我 参与 了 发起 的 投票 哪 _ 穿 越剧 最 合 你 的 胃口 ?,个
LWC_3404213436873293_01,发觉 琴晚 自己 又 做 左 _ 贼 了 !,个
LWC_3401348180586635_01,"中午 , 办公室 , 工作餐 , 一 _ 蜿蜒 盘亘 的 秀发 穿梭 在 米饭 中 。",根
LWC_3400117107766317_02,你 是 一 _ 笨驴 !,头
LCMC_E14_0010_01,"在 这 一个 过程 中 , 许多 人 的 个性 被 磨损 、 特色 被 掩盖 , 最后 只 开 了 一 _ 平凡 无 奇 的 店面 。",间
LWC_3402118096101374_02,"他 算 _ 什么 东西 , 值得 您 这样 跟 我 大小声 !",个
LWC_3400001504242915_01,", 你 在 晒 许愿瓶 的 100 _ 用法 , 赢 ThinkPad 笔记本 电脑 !",种
LWC_3402928352187465_01,"红 派壹号 处 女座 的 人 超 讨厌 没有 信用 的 人 , 就算 是 鸡毛 蒜皮 的 事 , 别 看 平时 处 女座们 都 一 根筋 , 其实 细心 的 很 , 只要 在乎 的 事 , 就 连 _ 标点 符号 都 会 记住 。",个
LWC_3405404132478543_02,各 _ 绕 !,种
LWC_3402542703043659_01,捧 _ 场 吧,个
LWC_3403281756151203_01,林 夏 相亲 这 _ 太 逗 了,段
LWC_3405023972815137_01,去 领取 就 _ 勋章 就 可以 点亮 头像 下面 的 小 房子 。,个
LWC_3405648069109000_01,没有 了 一 _ 晚安 是 谁 说 这个 习惯 一定 不 会 少,句
LWC_3405754503671240_01,做 了 _ 噩梦 吓 得 我 半死 上网 查 了解 梦 才 知道 是 好 事 万 岁 万 岁 啊,个
